Sales_ID,Date,Region,Country,City,Sales_Team,Account_Manager,Product_ID,Units_Sold,Revenue,Profit_Margin,Profit,Customer_ID,,,,,
728,03-05-23,Europe,Austria,Bern,BPD,John Doe,1024,179,111885.43,0.28,31327.92,356,,,,,
729,04-06-22,Europe,Sweden,Berlin,PPG,Aki Tanaka,1043,371,523666.43,0.19,99496.62,247,,,,,
730,18-05-22,Europe,Netherlands,Rotterdam,TTD,John Doe,1055,461,56963.72,0.4,22785.49,371,,,,,
731,01-10-22,Europe,Belgium,Nice,LSG,Carlos Lopez,1025,360,65592.33799,0.19,11713.71,915,,,,,
732,28-01-23,Europe,UK,Stockholm,PPG,Jane Smith,1059,186,407835.8182,0.4,168955.45,854,,,,,
733,30-03-22,Europe,Switzerland,Bern,TTD,Jane Smith,1018,149,430594.41,0.36,155013.99,895,,,,,
734,24-10-22,Europe,Sweden,London,TTD,Aki Tanaka,1050,479,392838.57,0.4,157135.43,55,,,,,
735,15-11-22,Europe,Switzerland,Lyon,LSG,Carlos Lopez,1004,282,293303.81,0.28,82125.07,255,,,,,
736,27-05-22,Europe,Netherlands,Leipzig,BPD,Jane Smith,1030,350,6575.29,0.4,2630.12,631,,,,,
737,01-02-23,Europe,UK,Stockholm,PPG,John Doe,1012,63,456267.8968,0.29,137039.18,35,,,,,
738,04-01-23,Europe,Italy,Bern,LSG,Carlos Lopez,1028,481,278233.7305,0.41,120304.8,548,,,,,
739,15-02-22,Europe,France,Leipzig,BPD,Jane Smith,1021,354,37630.17462,0.4,14488.25,519,,,,,
740,11-11-22,Europe,UK,Valencia,PPG,Jane Smith,1052,445,39598.49,0.16,6335.76,163,,,,,
741,30-11-22,Europe,Italy,Paris,PPG,Carlos Lopez,1026,188,173419.12,0.22,38152.21,643,,,,,
742,07-05-22,Europe,France,Antwerp,PPG,Carlos Lopez,1022,306,79740.7,0.21,16745.55,297,,,,,
743,25-05-23,Europe,Spain,Brussels,TTD,Aki Tanaka,1051,2,184608.8303,0.2,39556.81,937,,,,,
744,10-03-23,Europe,Belgium,Amsterdam,BPD,Aki Tanaka,1052,69,224400.5896,0.44,104458.73,320,,,,,
745,17-05-23,Europe,Switzerland,Zurich,TTD,John Doe,1041,239,129727.4047,0.34,47255.18,281,,,,,
746,05-04-23,Europe,Switzerland,Turin,BPD,Aki Tanaka,1050,127,14509.31477,0.28,4352.55,580,,,,,
747,14-03-23,Europe,Sweden,Amsterdam,PPG,John Doe,1018,488,303187.09,0.22,66701.16,664,,,,,
748,15-06-22,Europe,Sweden,Vienna,LSG,Aki Tanaka,1049,110,560745.55,0.31,173831.12,435,,,,,
749,19-03-22,Europe,UK,Salzburg,LSG,John Doe,1030,6,235554.37,0.43,101288.38,661,,,,,
750,16-02-22,Europe,Switzerland,Leipzig,TTD,Aki Tanaka,1009,412,46972.17828,0.38,17180.82,794,,,,,
751,18-05-22,Europe,Spain,Leipzig,BPD,Jane Smith,1047,190,24990.31,0.33,8246.8,244,,,,,
752,03-09-22,Europe,Switzerland,Birmingham,PPG,Aki Tanaka,1058,147,97920.18,0.48,47001.69,96,,,,,
753,18-04-22,Europe,Belgium,Graz,PPG,Aki Tanaka,1021,343,55540.16,0.38,21105.26,280,,,,,
754,26-01-23,Europe,Switzerland,Madrid,LSG,Aki Tanaka,1029,176,282888.618,0.19,55666.76,372,,,,,
755,23-04-22,Europe,Belgium,Eindhoven,PPG,Carlos Lopez,1053,97,69344.98,0.37,25657.64,894,,,,,
756,12-01-23,Europe,Germany,Munich,BPD,John Doe,1037,445,243985.6,0.36,87834.82,764,,,,,
757,23-09-22,Europe,France,Geneva,TTD,Aki Tanaka,1055,249,87826.43,0.47,41278.42,761,,,,,
758,03-12-22,Europe,UK,Madrid,BPD,Jane Smith,1034,384,298400.88,0.35,104440.31,134,,,,,
759,29-05-23,Europe,Belgium,Salzburg,LSG,John Doe,1041,284,86077.50424,0.41,37810.49,449,,,,,
760,11-03-22,Europe,France,Lyon,PPG,Carlos Lopez,1035,398,280081.02,0.45,126036.46,448,,,,,
761,19-09-22,Europe,Germany,Barcelona,TTD,Aki Tanaka,1020,70,139005.4,0.43,59772.32,881,,,,,
762,10-01-23,Europe,UK,Madrid,PPG,Aki Tanaka,1001,339,252637.1677,0.31,82856.58,639,,,,,
763,31-03-22,Europe,Sweden,Uppsala,BPD,Jane Smith,1032,386,67405.58,0.19,12807.06,338,,,,,
764,15-01-23,Europe,Spain,Graz,LSG,John Doe,1017,199,51546.38096,0.24,12812.57,670,,,,,
765,25-02-22,Europe,France,London,BPD,Carlos Lopez,1021,94,537898.4196,0.2,103549.95,549,,,,,
766,20-04-23,Europe,Austria,Gothenburg,LSG,John Doe,1026,379,212158.0537,0.31,69360.23,93,,,,,
767,14-11-22,Europe,Spain,Turin,TTD,Jane Smith,1033,162,58160.55,0.4,23264.22,903,,,,,
768,14-08-22,Europe,Switzerland,Stockholm,LSG,Carlos Lopez,1037,10,354119.11,0.15,53117.87,175,,,,,
769,14-02-22,Europe,Germany,Rome,LSG,Carlos Lopez,1028,186,213883.2697,0.35,72055.06,977,,,,,
770,12-01-22,Europe,Germany,Florence,BPD,Jane Smith,1057,292,29409.46,0.2,5881.89,737,,,,,
771,21-03-22,Europe,Belgium,Dortmund,LSG,Jane Smith,1028,65,69377.01,0.32,22200.64,143,,,,,
772,12-10-22,Europe,France,Vienna,BPD,Jane Smith,1014,366,464731.32,0.41,190539.84,162,,,,,
773,21-03-23,Europe,Netherlands,Bruges,PPG,John Doe,1033,288,89112.6,0.33,29407.16,955,,,,,
774,25-05-22,Europe,Switzerland,Berlin,TTD,Aki Tanaka,1027,411,503809.21,0.16,80609.47,981,,,,,
775,24-02-22,Europe,Austria,Glasgow,LSG,Aki Tanaka,1032,358,42955.5116,0.47,19432.85,860,,,,,
776,02-08-22,Europe,Austria,Milan,BPD,Aki Tanaka,1020,461,260098.0887,0.32,80113.7,766,,,,,
777,04-03-23,Europe,Sweden,Bern,PPG,John Doe,1012,290,356575.5588,0.45,169220.67,19,,,,,
778,24-02-22,Europe,Spain,Stockholm,BPD,Aki Tanaka,1040,236,254045.76,0.48,117374.25,934,,,,,
779,28-01-22,Europe,UK,Barcelona,TTD,Carlos Lopez,1005,141,215647.4325,0.4,81075.97,565,,,,,
780,03-03-23,Europe,Austria,Birmingham,BPD,Jane Smith,1030,248,111548.55,0.18,20078.74,674,,,,,
781,16-03-22,Europe,Germany,Bilbao,BPD,Carlos Lopez,1039,218,58324.29,0.47,27412.42,847,,,,,
782,16-10-22,Europe,Netherlands,Berlin,BPD,Aki Tanaka,1027,124,463601.4,0.44,203984.62,53,,,,,
783,28-04-22,Europe,Italy,Edinburgh,LSG,Carlos Lopez,1022,11,54078.81,0.42,22713.1,891,,,,,
784,10-01-23,Europe,France,Malmo,TTD,John Doe,1009,321,19936.64851,0.2,4218.42,719,,,,,
785,23-03-23,Europe,Sweden,Lund,PPG,Jane Smith,1030,265,43784.72,0.28,12259.72,614,,,,,
786,02-06-23,Europe,Spain,Bern,LSG,Jane Smith,1030,234,547563.6592,0.16,84785.28,84,,,,,
787,18-03-23,Europe,Netherlands,London,LSG,John Doe,1031,344,286296.84,0.38,108792.8,803,,,,,
788,17-04-23,Europe,Italy,Innsbruck,LSG,Jane Smith,1006,162,36136.4618,0.46,17530.44,667,,,,,
789,18-04-22,Europe,Austria,Berlin,LSG,Carlos Lopez,1036,467,192672.27,0.37,71288.74,767,,,,,
790,26-08-22,Europe,Belgium,Barcelona,TTD,Jane Smith,1003,199,192927.51,0.32,61736.8,625,,,,,
791,22-09-22,Europe,Italy,Barcelona,LSG,Jane Smith,1013,87,286423.59,0.44,126026.38,6,,,,,
792,03-08-22,Europe,France,Stockholm,PPG,Aki Tanaka,1009,325,201958.74,0.25,50489.68,766,,,,,
793,23-04-22,Europe,Sweden,Stockholm,LSG,Jane Smith,1006,277,505468.91,0.24,121312.54,598,,,,,
794,29-08-22,Europe,Italy,Eindhoven,PPG,Aki Tanaka,1032,179,48089.81,0.36,17312.33,445,,,,,
795,23-03-23,Europe,Germany,Vienna,PPG,Aki Tanaka,1031,309,172245.59,0.49,84400.34,1,,,,,
796,17-01-23,Europe,UK,Madrid,BPD,Jane Smith,1051,355,382597.217,0.32,126799.82,354,,,,,
797,22-04-23,Europe,Sweden,Munich,TTD,Aki Tanaka,1051,465,198128.8514,0.29,60594.76,354,,,,,
798,20-04-22,Europe,Austria,Gothenburg,LSG,Carlos Lopez,1022,2,243339.7,0.31,75435.31,45,,,,,
799,26-10-22,Europe,France,Paris,TTD,John Doe,1057,181,377555.44,0.16,60408.87,846,,,,,
800,11-12-22,Europe,UK,Linz,LSG,Carlos Lopez,1031,106,27394.38,0.29,7944.37,310,,,,,
801,01-01-22,Europe,Switzerland,Geneva,PPG,Carlos Lopez,1025,412,41599.12856,0.34,13293.86,401,,,,,
802,10-02-23,Europe,Sweden,Madrid,PPG,Jane Smith,1031,371,308452.8022,0.29,94635.66,233,,,,,
803,21-07-22,Europe,Netherlands,Paris,TTD,Aki Tanaka,1018,133,486752.2,0.21,102217.96,638,,,,,
804,31-01-23,Europe,Netherlands,Linz,TTD,Jane Smith,1035,139,54344.97863,0.4,22513.67,73,,,,,
805,05-05-22,Europe,Spain,Naples,LSG,Aki Tanaka,1021,103,108434.97,0.18,19518.29,803,,,,,
806,30-05-23,Europe,Austria,Hamburg,TTD,Aki Tanaka,1049,8,117110.2124,0.42,52696.63,825,,,,,
807,12-07-22,Europe,Switzerland,Stockholm,TTD,Jane Smith,1032,204,444983.22,0.18,80096.98,672,,,,,
808,29-12-22,Europe,Netherlands,Innsbruck,TTD,John Doe,1056,142,26514.03,0.24,6363.37,955,,,,,
809,17-02-22,Europe,Austria,Rome,LSG,Carlos Lopez,1045,451,542699.7067,0.49,255961.89,569,,,,,
810,11-05-23,Europe,Sweden,Nice,PPG,Aki Tanaka,1002,207,57992.31746,0.26,16392.55,743,,,,,
811,27-03-23,Europe,Sweden,London,LSG,John Doe,1022,224,206749.91,0.39,80632.46,21,,,,,
812,29-05-22,Europe,Sweden,Bilbao,PPG,Carlos Lopez,1030,467,45396.81,0.45,20428.56,641,,,,,
813,13-05-22,Europe,Germany,Stockholm,LSG,John Doe,1049,211,567073.11,0.34,192804.86,766,,,,,
814,25-10-22,Europe,Italy,Basel,TTD,John Doe,1042,391,42410.83,0.32,13571.47,141,,,,,
815,10-11-22,Europe,Austria,Stockholm,BPD,John Doe,1017,460,550334.39,0.2,110066.88,236,,,,,
816,29-01-22,Europe,Sweden,Marseille,TTD,Jane Smith,1016,327,57231.91918,0.25,13448.26,467,,,,,
817,23-06-23,Europe,Spain,Ghent,LSG,Aki Tanaka,1031,293,67892.85,0.41,27836.07,188,,,,,
818,13-06-23,Europe,UK,Barcelona,TTD,Jane Smith,1037,420,94858.88,0.28,26560.49,173,,,,,
819,26-04-22,Europe,UK,Rotterdam,LSG,Jane Smith,1043,87,243737.72,0.18,43872.79,274,,,,,
820,03-08-22,Europe,Netherlands,Utrecht,LSG,Jane Smith,1055,98,41328.42,0.39,16118.08,424,,,,,
821,07-04-22,Europe,Switzerland,Rome,TTD,Carlos Lopez,1043,372,504759.05,0.37,186760.85,261,,,,,
822,27-05-23,Europe,Netherlands,Zurich,PPG,Aki Tanaka,1010,103,223025.5444,0.41,97966.42,334,,,,,
823,12-03-22,Europe,Belgium,Milan,BPD,Carlos Lopez,1019,182,166965.63,0.28,46750.38,88,,,,,
824,31-07-22,Europe,Switzerland,Gothenburg,TTD,Jane Smith,1003,194,276523.38,0.43,118905.05,594,,,,,
825,05-02-22,Europe,Spain,Brussels,PPG,Jane Smith,1012,80,295428.35,0.33,97491.36,876,,,,,
826,16-10-22,Europe,Netherlands,Rome,LSG,Aki Tanaka,1046,130,316956.85,0.27,85578.35,546,,,,,
827,24-09-22,Europe,Austria,Bern,LSG,Carlos Lopez,1034,36,480406.6,0.37,177750.44,746,,,,,
828,30-12-22,Europe,UK,Berlin,BPD,John Doe,1019,55,504094.21,0.17,85696.02,915,,,,,
829,06-05-23,Europe,Germany,Madrid,TTD,Aki Tanaka,1027,81,267779.64,0.47,125856.43,995,,,,,
830,26-07-22,Europe,Spain,Bern,LSG,John Doe,1023,359,369172.68,0.44,162435.98,757,,,,,
831,27-03-22,Europe,Germany,Brussels,PPG,John Doe,1002,413,197367.52,0.15,29605.13,172,,,,,
832,24-01-23,Europe,France,Lyon,LSG,Aki Tanaka,1032,280,64724.4288,0.39,26143.26,730,,,,,
833,23-02-23,Europe,Sweden,Bordeaux,BPD,Aki Tanaka,1001,155,26903.47499,0.32,8331.52,313,,,,,
834,16-09-22,Europe,Netherlands,Salzburg,LSG,Aki Tanaka,1048,26,286121.04,0.2,57224.21,319,,,,,
835,12-12-22,Europe,Netherlands,Leipzig,TTD,Jane Smith,1035,71,19726.49,0.17,3353.5,390,,,,,
836,01-10-22,Europe,UK,Paris,TTD,Jane Smith,1029,62,127912.8109,0.38,45686.25,611,,,,,
837,03-12-22,Europe,Austria,Vienna,BPD,Jane Smith,1005,129,422720.6,0.15,63408.09,844,,,,,
838,11-05-23,Europe,France,Milan,BPD,John Doe,1007,335,133194.222,0.24,34753.56,722,,,,,
839,20-05-22,Europe,Spain,Paris,PPG,John Doe,1020,9,470268.92,0.4,188107.57,669,,,,,
840,08-02-22,Europe,Spain,Valencia,TTD,Aki Tanaka,1040,447,19251.54,0.29,5582.95,553,,,,,
841,04-03-23,Europe,Switzerland,Brussels,TTD,Aki Tanaka,1001,238,429944.6761,0.28,126957.96,731,,,,,
842,30-03-23,Europe,Italy,Turin,PPG,Aki Tanaka,1002,230,70298.13,0.43,30228.2,723,,,,,
843,28-01-23,Europe,Switzerland,Rotterdam,BPD,Jane Smith,1050,51,168341.0479,0.44,76713.1,729,,,,,
844,13-07-22,Europe,Switzerland,Manchester,TTD,Jane Smith,1007,397,288700.9,0.35,101045.32,530,,,,,
845,20-10-22,Europe,Germany,Lausanne,PPG,Aki Tanaka,1017,161,66230.05,0.23,15232.91,669,,,,,
846,23-05-23,Europe,Sweden,Munich,PPG,Carlos Lopez,1032,94,149345.3082,0.38,60801.46,373,,,,,
847,20-04-22,Europe,Sweden,Paris,TTD,Jane Smith,1012,465,267174.26,0.22,58778.34,351,,,,,
848,17-05-23,Europe,Sweden,Zurich,TTD,Carlos Lopez,1042,466,278413.6958,0.26,77553.74,467,,,,,
849,20-01-22,Europe,Spain,Bern,BPD,John Doe,1040,311,602189.2934,0.21,118861.22,495,,,,,
850,19-05-23,Europe,Spain,Munich,BPD,Jane Smith,1041,16,217334.1123,0.41,95466.4,679,,,,,
851,04-04-23,Europe,UK,Lyon,LSG,Aki Tanaka,1054,214,131449.6494,0.15,20794.09,179,,,,,
852,02-01-22,Europe,Belgium,Leipzig,PPG,John Doe,1051,459,10568.01781,0.18,1830.99,698,,,,,
853,24-04-23,Europe,Sweden,Ghent,LSG,John Doe,1056,79,18280.32477,0.2,3855.7,66,,,,,
854,16-12-22,Europe,Sweden,Edinburgh,BPD,Jane Smith,1019,61,46762.44,0.36,16834.48,985,,,,,
855,02-04-23,Europe,France,Salzburg,TTD,Carlos Lopez,1057,297,220161.5847,0.46,98008.84,384,,,,,
856,03-03-22,Europe,Switzerland,Hamburg,PPG,Carlos Lopez,1045,475,54037.45,0.32,17291.98,911,,,,,
857,22-08-22,Europe,Netherlands,Gothenburg,BPD,John Doe,1037,72,70913,0.42,29783.46,721,,,,,
858,09-05-23,Europe,Austria,Graz,LSG,John Doe,1010,324,148360.38,0.45,66762.17,843,,,,,
859,25-07-22,Europe,Belgium,Valencia,LSG,John Doe,1052,431,42945.34,0.33,14171.96,483,,,,,
860,01-01-23,Europe,Sweden,Berlin,PPG,Aki Tanaka,1031,480,100697.9751,0.29,30244.44,106,,,,,
861,05-11-22,Europe,Italy,Brussels,TTD,Jane Smith,1007,468,179673.83,0.48,86243.44,827,,,,,
862,28-11-22,Europe,Belgium,Paris,LSG,Carlos Lopez,1050,102,413150.13,0.43,177654.56,568,,,,,
863,23-07-22,Europe,Netherlands,Munich,PPG,Jane Smith,1006,350,82670.11,0.43,35548.15,955,,,,,
864,30-03-22,Europe,Sweden,Lausanne,LSG,Carlos Lopez,1049,7,35894.78,0.38,13640.02,370,,,,,
865,08-03-22,Europe,Netherlands,Rotterdam,LSG,Carlos Lopez,1039,357,216595.03,0.16,34655.2,120,,,,,
866,17-05-23,Europe,Spain,Leipzig,LSG,Carlos Lopez,1056,69,4848.771394,0.39,2025.98,16,,,,,
867,23-07-22,Europe,Switzerland,Ghent,PPG,John Doe,1008,62,10185.01,0.44,4481.4,146,,,,,
868,28-04-23,Europe,UK,London,TTD,John Doe,1045,427,269327.6181,0.47,133495.95,571,,,,,
869,10-06-23,Europe,Sweden,Brussels,TTD,Carlos Lopez,1052,426,559408.9472,0.43,254487.2,945,,,,,
870,14-01-22,Europe,Austria,Antwerp,BPD,John Doe,1042,125,106010.411,0.45,44838.27,207,,,,,
871,28-01-23,Europe,France,Lyon,PPG,Jane Smith,1015,274,155665.2001,0.3,48365.94,103,,,,,
872,25-11-22,Europe,Belgium,Naples,BPD,John Doe,1052,180,108320.01,0.27,29246.4,263,,,,,
873,04-10-22,Europe,Belgium,Hamburg,PPG,Jane Smith,1043,344,69713.45,0.16,11154.15,332,,,,,
874,21-10-22,Europe,Switzerland,Berlin,TTD,Carlos Lopez,1003,354,399215.54,0.48,191623.46,519,,,,,
875,27-03-23,Europe,Switzerland,Milan,PPG,Aki Tanaka,1027,381,60684.4,0.37,22453.23,468,,,,,
876,20-02-22,Europe,Netherlands,Manchester,BPD,Jane Smith,1033,65,185780.649,0.47,84046.18,234,,,,,
877,17-01-22,Europe,Spain,Leipzig,LSG,Jane Smith,1041,185,22338.33364,0.48,10078.13,314,,,,,
878,20-05-23,Europe,UK,Geneva,LSG,John Doe,1029,383,131068.9695,0.47,65998.88,198,,,,,
879,25-03-22,Europe,Netherlands,Stockholm,BPD,John Doe,1023,232,364132.15,0.21,76467.75,736,,,,,
880,02-01-23,Europe,Netherlands,Hamburg,LSG,Jane Smith,1040,23,65143.0716,0.21,13238.95,595,,,,,
881,12-03-23,Europe,Germany,Barcelona,TTD,Carlos Lopez,1048,412,115833.89,0.45,52125.25,159,,,,,
882,01-12-22,Europe,Germany,Bordeaux,LSG,Carlos Lopez,1051,362,10548.8863,0.37,3668.56,786,,,,,
883,03-06-22,Europe,Belgium,Paris,LSG,John Doe,1052,154,395963.32,0.26,102950.46,579,,,,,
884,15-01-22,Europe,UK,Linz,LSG,Carlos Lopez,1036,374,15975.58814,0.21,3153.29,485,,,,,
885,10-03-23,Europe,Sweden,London,LSG,Aki Tanaka,1035,374,521248.9048,0.27,148893.93,985,,,,,
886,17-05-22,Europe,Netherlands,Naples,TTD,John Doe,1039,119,142416.03,0.44,62663.05,171,,,,,
887,20-04-22,Europe,Spain,Brussels,LSG,Carlos Lopez,1046,388,332068.89,0.24,79696.53,989,,,,,
888,14-10-22,Europe,Germany,Zurich,BPD,Aki Tanaka,1058,482,142824.51,0.33,47132.09,428,,,,,
889,03-02-23,Europe,Netherlands,Vienna,LSG,Aki Tanaka,1028,30,311080.95,0.19,59105.38,517,,,,,
890,06-04-22,Europe,Netherlands,Manchester,PPG,Carlos Lopez,1024,309,130653.23,0.43,56180.89,381,,,,,
891,30-04-23,Europe,France,Stockholm,LSG,John Doe,1016,115,531460.2213,0.43,241006.39,506,,,,,
892,07-05-23,Europe,Netherlands,Rome,PPG,Aki Tanaka,1035,272,636247.6985,0.27,154748.91,494,,,,,
893,14-08-22,Europe,Austria,Naples,PPG,Aki Tanaka,1002,146,70652.92,0.22,15543.64,478,,,,,
894,03-04-23,Europe,Switzerland,Innsbruck,PPG,Aki Tanaka,1033,369,71211.94,0.3,21363.58,628,,,,,
895,16-05-22,Europe,Austria,Salzburg,PPG,Jane Smith,1020,224,206864.98,0.46,95157.89,729,,,,,
896,14-01-23,Europe,Austria,Rotterdam,LSG,John Doe,1057,255,250375.6094,0.3,77792.93,378,,,,,
897,27-01-23,Europe,Austria,Berlin,PPG,John Doe,1042,101,348097.5677,0.47,169443.8,454,,,,,
898,07-03-23,Europe,France,Gothenburg,TTD,Carlos Lopez,1037,141,87966.00309,0.47,37243.49,205,,,,,
899,11-04-22,Europe,Switzerland,Graz,PPG,Jane Smith,1006,187,76335.45,0.42,32060.89,888,,,,,
900,20-05-23,Europe,Netherlands,London,BPD,John Doe,1053,17,329997.4693,0.33,116671.11,598,,,,,
901,05-02-22,Europe,Sweden,Nice,BPD,Carlos Lopez,1003,188,59478.74,0.38,22601.92,868,,,,,
902,05-04-22,Europe,Austria,Gothenburg,PPG,John Doe,1026,436,245965.95,0.21,51652.85,945,,,,,
903,05-09-22,Europe,Germany,Dortmund,LSG,Aki Tanaka,1032,206,18042.92,0.27,4871.59,126,,,,,
904,03-05-22,Europe,Italy,London,TTD,Aki Tanaka,1030,449,425779.89,0.31,131991.77,40,,,,,
905,22-03-23,Europe,France,Stockholm,LSG,Aki Tanaka,1022,167,349624.8,0.21,73421.21,355,,,,,
906,22-07-22,Europe,Spain,Manchester,TTD,Jane Smith,1056,423,187590.53,0.49,91919.36,883,,,,,
907,27-01-22,Europe,Sweden,Rotterdam,LSG,Carlos Lopez,1051,51,100704.4649,0.26,24609.9,881,,,,,
908,11-07-22,Europe,Switzerland,Linz,BPD,Carlos Lopez,1026,83,10469.86,0.28,2931.56,980,,,,,
909,17-02-22,Europe,Switzerland,Liege,LSG,John Doe,1005,234,22817.5624,0.19,4172.94,583,,,,,
910,14-12-22,Europe,Switzerland,Manchester,TTD,Aki Tanaka,1040,417,122811.04,0.24,29474.65,679,,,,,
911,01-12-22,Europe,UK,Bern,LSG,Aki Tanaka,1024,396,269723.6888,0.2,50703.38,576,,,,,
912,13-11-22,Europe,Belgium,Uppsala,BPD,Aki Tanaka,1024,266,149527.56,0.36,53829.92,289,,,,,
913,06-08-22,Europe,Netherlands,Amsterdam,TTD,Jane Smith,1026,477,369155.76,0.35,129204.52,253,,,,,
914,07-02-23,Europe,Switzerland,Brussels,BPD,John Doe,1015,347,612242.8802,0.18,99273.62,95,,,,,
915,14-06-22,Europe,Spain,Antwerp,BPD,Aki Tanaka,1007,225,216709.11,0.45,97519.1,332,,,,,
916,11-10-22,Europe,Germany,Utrecht,TTD,John Doe,1030,272,9925.34,0.43,4267.9,388,,,,,
917,17-10-22,Europe,UK,Berlin,BPD,Jane Smith,1020,188,306637.77,0.35,107323.22,800,,,,,
918,22-01-22,Europe,Italy,Eindhoven,LSG,John Doe,1007,212,100387.0102,0.29,27362.98,773,,,,,
919,20-08-22,Europe,Belgium,Ghent,LSG,Carlos Lopez,1037,398,61764.02,0.36,22235.05,611,,,,,
920,18-05-23,Europe,UK,Graz,PPG,John Doe,1002,334,97011.58725,0.19,19747.68,650,,,,,
921,05-11-22,Europe,Switzerland,Rotterdam,LSG,Jane Smith,1058,270,257830.04,0.17,43831.11,460,,,,,
922,26-02-23,Europe,Spain,Ghent,TTD,Aki Tanaka,1031,489,60150.24296,0.39,22702.2,294,,,,,
923,16-02-23,Europe,Spain,Turin,PPG,Jane Smith,1005,460,11828.79746,0.16,1831.58,509,,,,,
924,14-03-23,Europe,France,Graz,BPD,Carlos Lopez,1009,276,30163.51,0.35,10557.23,950,,,,,
925,25-04-23,Europe,Switzerland,Madrid,PPG,Carlos Lopez,1041,70,415972.737,0.41,179861.44,132,,,,,
926,14-09-22,Europe,Belgium,Geneva,PPG,John Doe,1040,158,94331.7,0.31,29242.83,537,,,,,
927,30-07-22,Europe,Switzerland,London,PPG,John Doe,1038,165,205521.46,0.44,90429.44,840,,,,,
928,20-12-22,Europe,Switzerland,Bordeaux,BPD,Carlos Lopez,1047,401,20175.43,0.32,6456.14,21,,,,,
929,26-05-22,Europe,UK,Seville,LSG,Aki Tanaka,1051,190,67924.27,0.44,29886.68,685,,,,,
930,07-09-22,Europe,Belgium,Innsbruck,PPG,Aki Tanaka,1024,415,47566.67,0.35,16648.33,353,,,,,
931,18-03-23,Europe,Belgium,Amsterdam,LSG,Carlos Lopez,1059,213,599480.15,0.19,113901.23,420,,,,,
932,10-03-23,Europe,UK,Salzburg,BPD,Aki Tanaka,1004,390,273541.7004,0.41,118652.11,768,,,,,
933,14-09-22,Europe,Belgium,Berlin,TTD,John Doe,1038,75,333156.72,0.47,156583.66,584,,,,,
934,26-06-23,Europe,Germany,Rome,LSG,Aki Tanaka,1037,249,462241.16,0.23,106315.47,564,,,,,
935,16-05-22,Europe,Italy,Munich,PPG,John Doe,1006,300,94903.1,0.22,20878.68,148,,,,,
936,27-08-22,Europe,UK,Brussels,LSG,Aki Tanaka,1022,224,272118.15,0.4,108847.26,702,,,,,
937,05-07-22,Europe,Switzerland,Bilbao,BPD,John Doe,1050,410,73700.25,0.49,36113.12,91,,,,,
938,27-01-22,Europe,Italy,Antwerp,BPD,Carlos Lopez,1001,364,88726.22361,0.33,27520.34,72,,,,,
939,04-06-22,Europe,Italy,Bordeaux,TTD,Carlos Lopez,1057,68,51920.05,0.18,9345.61,84,,,,,
940,22-12-22,Europe,Sweden,Utrecht,TTD,John Doe,1030,457,8005.66,0.22,1761.25,848,,,,,
941,01-11-22,Europe,Austria,Innsbruck,LSG,Aki Tanaka,1059,236,32745.71754,0.4,12311.26,264,,,,,
942,11-05-22,Europe,Spain,Brussels,PPG,John Doe,1008,367,234086.77,0.23,53839.96,371,,,,,
943,04-05-22,Europe,Netherlands,Marseille,PPG,Aki Tanaka,1024,322,97380.1,0.37,36030.64,715,,,,,
944,15-02-22,Europe,UK,Dortmund,LSG,Jane Smith,1027,313,26916.98911,0.32,8290.79,724,,,,,
945,11-09-22,Europe,Italy,Zurich,TTD,John Doe,1034,26,100086.1,0.41,41035.3,145,,,,,
946,25-04-23,Europe,France,Munich,PPG,Carlos Lopez,1024,220,192999.2189,0.27,54955.18,214,,,,,
947,21-02-23,Europe,Austria,Amsterdam,BPD,Carlos Lopez,1027,155,588158.3845,0.16,91071.01,957,,,,,
948,25-01-22,Europe,UK,Lund,BPD,Aki Tanaka,1004,201,5531.743437,0.17,883.89,601,,,,,
949,28-08-22,Europe,Switzerland,Stockholm,TTD,Aki Tanaka,1053,171,571517.64,0.36,205746.35,833,,,,,
950,04-03-23,Europe,Switzerland,Glasgow,BPD,Aki Tanaka,1023,384,31038.87919,0.18,5892.07,880,,,,,
951,11-01-23,Europe,France,Madrid,PPG,Jane Smith,1026,98,183763.8422,0.29,57937.63,998,,,,,
952,18-09-22,Europe,Germany,Liege,TTD,John Doe,1032,107,28584.94,0.36,10290.58,40,,,,,
953,10-03-22,Europe,UK,Munich,PPG,Carlos Lopez,1036,283,299329.43,0.27,80818.95,773,,,,,
954,27-01-22,Europe,Spain,Turin,PPG,John Doe,1039,373,53045.68262,0.29,14458.92,648,,,,,
955,09-01-22,Europe,Italy,London,TTD,Jane Smith,1051,5,557367.53,0.45,250815.39,290,,,,,
956,21-05-22,Europe,Spain,Bruges,PPG,John Doe,1005,54,110071.28,0.42,46229.94,26,,,,,
957,05-01-23,Europe,Germany,Uppsala,TTD,Carlos Lopez,1057,235,93800.87999,0.48,48237.74,324,,,,,
958,20-10-22,Europe,Italy,Lyon,PPG,Aki Tanaka,1056,43,88403.98,0.48,42433.91,761,,,,,
959,26-08-22,Europe,Spain,Paris,TTD,Aki Tanaka,1049,229,315304.98,0.41,129275.04,560,,,,,
960,15-02-22,Europe,Austria,Barcelona,TTD,Carlos Lopez,1041,137,186614.6803,0.3,53887.34,381,,,,,
961,20-06-23,Europe,UK,Salzburg,BPD,Aki Tanaka,1043,262,253700.93,0.29,73573.27,438,,,,,
